-7.290369690829223356e-03,8.856953733401337558e+01,5.211065318092393994e+01,1.000000000000000000e+00
-4.241996458901498880e-03,8.861927320936914043e+01,5.223882019986725567e+01,1.000000000000000000e+00
-2.374300363651202228e-02,8.861003192150575103e+01,5.214227766969713684e+01,1.000000000000000000e+00
1.047855740824841890e-02,8.863792993098977036e+01,5.225407721859064480e+01,1.000000000000000000e+00
1.165616014793790199e-02,8.867568815776604652e+01,5.219168501014677730e+01,1.000000000000000000e+00
-5.505620801157354131e-03,8.860296631747807794e+01,5.223213733419628113e+01,1.000000000000000000e+00
1.595260985472147022e-02,8.855052048887311855e+01,5.230015581229433508e+01,1.000000000000000000e+00
1.236429858818046193e-02,8.855586622712536382e+01,5.227267469057910176e+01,1.000000000000000000e+00
-3.005084550354107306e-02,8.868557816952014150e+01,5.200587550499587053e+01,1.000000000000000000e+00
1.867438009164196569e-02,8.863407277559197439e+01,5.235369424860515863e+01,1.000000000000000000e+00
1.602783830706237117e-02,8.866192916658070544e+01,5.212435534290711558e+01,1.000000000000000000e+00
5.492972974985972645e-03,8.865200302331699334e+01,5.213102251367678264e+01,1.000000000000000000e+00
-3.544052741838525644e-02,8.863936017295579006e+01,5.211096242824434910e+01,1.000000000000000000e+00
1.001863109933739948e-02,8.845023831311608831e+01,5.214491883530974548e+01,1.000000000000000000e+00
2.469954152700388041e-04,8.859726590208434516e+01,5.213313379436445416e+01,1.000000000000000000e+00
1.930552047001944313e-02,8.854219281852122947e+01,5.220542616272045677e+01,1.000000000000000000e+00
3.139224301990006100e-02,8.857479818968448626e+01,5.227904288248943487e+01,1.000000000000000000e+00
5.786310259594269756e-02,8.853455164695520807e+01,5.243353205863165556e+01,1.000000000000000000e+00
4.009111196266911675e-02,8.854711230540681299e+01,5.231653645484814774e+01,1.000000000000000000e+00
5.322654365119439818e-02,8.850668563329526251e+01,5.255744547285569013e+01,1.000000000000000000e+00
4.370668016180974391e-03,8.858560638004929899e+01,5.219773360507445403e+01,1.000000000000000000e+00
4.920825883384433164e-02,8.855991748694727050e+01,5.242992707761574422e+01,1.000000000000000000e+00
-4.539661106150098130e-02,8.864868563951789326e+01,5.198882813909826694e+01,1.000000000000000000e+00
8.337197011157459906e-04,8.864854288857313236e+01,5.221743536749197290e+01,1.000000000000000000e+00
-1.932452536263994103e-02,8.861650069912582239e+01,5.214060757395850487e+01,1.000000000000000000e+00
-5.202906109355073805e-02,8.861920176642566105e+01,5.199943396312338706e+01,1.000000000000000000e+00
-4.828652552267984066e-02,8.865703274634451247e+01,5.200978531529607096e+01,1.000000000000000000e+00
3.202164699085074950e-02,8.850606730290029134e+01,5.243677146993127991e+01,1.000000000000000000e+00
-1.153594947920804498e-02,8.860688806154860231e+01,5.215656576748570927e+01,1.000000000000000000e+00
1.809543004388023194e-03,8.868978143524741142e+01,5.198990819614085268e+01,1.000000000000000000e+00
-2.067629032878785106e-02,8.852370544185703238e+01,5.206203268279608665e+01,1.000000000000000000e+00
6.021905237558022872e-02,8.852565852370192090e+01,5.252946235909416828e+01,1.000000000000000000e+00
2.238921170027201313e-02,8.857089696380045041e+01,5.231104692866742312e+01,1.000000000000000000e+00
5.390240381053280211e-03,8.859820089131679310e+01,5.218751820702748745e+01,1.000000000000000000e+00
2.664801133718872842e-03,8.861338133038708520e+01,5.220214377296758812e+01,1.000000000000000000e+00
-4.472794059363513486e-02,8.862893965438827593e+01,5.207405441435710713e+01,1.000000000000000000e+00
2.703634946889878037e-03,8.860564522027382850e+01,5.217344573210744585e+01,1.000000000000000000e+00
-8.652172207525453407e-02,8.868975394907467091e+01,5.182361182338448202e+01,1.000000000000000000e+00
3.484817359240139495e-02,8.852644589864665647e+01,5.216457946652997890e+01,1.000000000000000000e+00
-3.126431723890586711e-02,8.867087065618162001e+01,5.199096903670724146e+01,1.000000000000000000e+00
1.768883822057172595e-02,8.856812695080711251e+01,5.227027901870043536e+01,1.000000000000000000e+00
-2.490477562795010737e-03,8.856331145303511221e+01,5.232093766241113997e+01,1.000000000000000000e+00
-8.783771375427360320e-03,8.858884123966328161e+01,5.207968132257679628e+01,1.000000000000000000e+00
2.399882023355983524e-02,8.854519033218534219e+01,5.238326941106365098e+01,1.000000000000000000e+00
4.784984961351213852e-03,8.853355963472638734e+01,5.207804991045811249e+01,1.000000000000000000e+00
-1.018360977373322087e-03,8.856830396331319832e+01,5.222940956490452891e+01,1.000000000000000000e+00
7.151260628685755794e-02,8.848182477449991268e+01,5.266691860118492485e+01,1.000000000000000000e+00
-2.025179442078442818e-02,8.859992399360129411e+01,5.212575562045731203e+01,1.000000000000000000e+00
5.248190369181120890e-02,8.845162230092512345e+01,5.230023442715416593e+01,1.000000000000000000e+00
-4.153710478319585023e-03,8.862947428251523263e+01,5.204104494307279083e+01,1.000000000000000000e+00
3.945509105340374439e-02,8.858192314947585544e+01,5.236285878616749301e+01,1.000000000000000000e+00
9.504206799435921393e-03,8.862027046893874171e+01,5.219042230695499285e+01,1.000000000000000000e+00
1.956681613498669967e-02,8.852988998979880364e+01,5.197191133026326071e+01,1.000000000000000000e+00
9.347127689557079011e-02,8.842420206733099519e+01,5.271159832014539148e+01,1.000000000000000000e+00
-3.025786199514353403e-02,8.860103981831099418e+01,5.206237502960053121e+01,1.000000000000000000e+00
9.368784747329206991e-03,8.860299517288737547e+01,5.214011140047519177e+01,1.000000000000000000e+00
-7.677433353302900998e-02,8.861174616640610679e+01,5.182874309358464160e+01,1.000000000000000000e+00
2.139771584849976815e-02,8.851610833576665982e+01,5.238129241575433070e+01,1.000000000000000000e+00
1.143882768170173189e-02,8.850326745230040615e+01,5.181537293939999955e+01,1.000000000000000000e+00
-5.927242616157819138e-02,8.858339396806572097e+01,5.173951357245187666e+01,1.000000000000000000e+00
-3.421273727658978581e-02,8.865993614975816683e+01,5.202794332571215818e+01,1.000000000000000000e+00
3.297418486549565791e-02,8.851996132834817388e+01,5.214780347743609923e+01,1.000000000000000000e+00
8.738540584193521185e-03,8.857333013999630111e+01,5.221740655900656236e+01,1.000000000000000000e+00
-9.217629284878531976e-03,8.857470167441333331e+01,5.213569197895733254e+01,1.000000000000000000e+00
-1.575443112932392586e-02,8.860979932893035027e+01,5.214397296829097428e+01,1.000000000000000000e+00
-1.944707178577104439e-03,8.856078459697278049e+01,5.190400011783675893e+01,1.000000000000000000e+00
1.102365722522401052e-02,8.866304421304151617e+01,5.221160615409984729e+01,1.000000000000000000e+00
-3.444525914847259424e-02,8.854851588640647719e+01,5.181798950504936840e+01,1.000000000000000000e+00
5.296278561015709332e-03,8.856445409483313824e+01,5.221073144835366264e+01,1.000000000000000000e+00
-2.812866251323635144e-02,8.861184545309214400e+01,5.204690213228752782e+01,1.000000000000000000e+00
7.056274570985552642e-03,8.860633262768409679e+01,5.215685638647250499e+01,1.000000000000000000e+00
6.224708825000382917e-02,8.854526473392246544e+01,5.247486323655781604e+01,1.000000000000000000e+00
6.583192851047854621e-02,8.858688827304598590e+01,5.229204815640322579e+01,1.000000000000000000e+00
7.838155770733268302e-03,8.864955542987159731e+01,5.218739181545412720e+01,1.000000000000000000e+00
6.850009817856451966e-02,8.853379719969214534e+01,5.253102895993027488e+01,1.000000000000000000e+00
-5.468494991451425952e-02,8.868786649447952186e+01,5.199120836114733635e+01,1.000000000000000000e+00
1.529028785708128613e-01,8.840197759396596666e+01,5.289970548325860022e+01,1.000000000000000000e+00
1.999718227256044867e-02,8.856100737279355428e+01,5.220144034880852502e+01,1.000000000000000000e+00
2.996468407845027937e-02,8.851002818203200206e+01,5.243135084480946517e+01,1.000000000000000000e+00
6.563994815552624644e-03,8.851450173022651313e+01,5.211875618502484997e+01,1.000000000000000000e+00
2.570679589506399965e-02,8.853569808813793429e+01,5.232430929919819107e+01,1.000000000000000000e+00
6.323489435348133257e-03,8.857781700360867205e+01,5.222671649408333394e+01,1.000000000000000000e+00
5.413976004601995032e-03,8.849462957680607644e+01,5.206849391949476313e+01,1.000000000000000000e+00
8.647504767920263791e-02,8.848263400765235076e+01,5.261637467798023238e+01,1.000000000000000000e+00
1.159871582868533535e-01,8.841573894774428766e+01,5.268338271994353050e+01,1.000000000000000000e+00
-3.919758238656784882e-02,8.860049391776111349e+01,5.196328221102910305e+01,1.000000000000000000e+00
2.130227882717829202e-02,8.861157284570317927e+01,5.220748278808329701e+01,1.000000000000000000e+00
5.381022316241276110e-02,8.855353890340634848e+01,5.247089728605742920e+01,1.000000000000000000e+00
-2.428036899343296185e-03,8.865125396386753209e+01,5.215248047614825566e+01,1.000000000000000000e+00
1.857634495069099972e-02,8.857545660449238767e+01,5.227942831300048709e+01,1.000000000000000000e+00
5.572600541066122237e-02,8.856808451650483960e+01,5.247399968083917088e+01,1.000000000000000000e+00
-3.912428624718141540e-02,8.866895391316644748e+01,5.197717102375349896e+01,1.000000000000000000e+00
-8.365899756009119448e-02,8.859300096544529879e+01,5.170392990752097262e+01,1.000000000000000000e+00
2.948119985602751930e-02,8.853078666026294741e+01,5.241347070716656020e+01,1.000000000000000000e+00
2.595619917691684847e-02,8.853098517294731096e+01,5.212043711494682441e+01,1.000000000000000000e+00
-5.136399208693391387e-03,8.868786576244964692e+01,5.211423026981672990e+01,1.000000000000000000e+00
-6.586431671057481341e-02,8.862454559839463286e+01,5.193388594523881352e+01,1.000000000000000000e+00
5.720949483901570376e-02,8.849137520757221864e+01,5.259302167750200852e+01,1.000000000000000000e+00
-4.232093949619140927e-02,8.866115696067107876e+01,5.193638790873457367e+01,1.000000000000000000e+00
7.657291229746224226e-02,8.859677526552300719e+01,5.252884159085041915e+01,1.000000000000000000e+00
-4.329634584086699406e-02,8.862034907169966402e+01,5.163700932086541684e+01,1.000000000000000000e+00
-4.528620795072419054e-03,8.856759639326236311e+01,5.216968900562414291e+01,1.000000000000000000e+00
1.807633753718726824e-02,8.849495107692868601e+01,5.203013637972296834e+01,1.000000000000000000e+00
6.620581127308883262e-02,8.850489428082967436e+01,5.259543092503659523e+01,1.000000000000000000e+00
9.957043162544589390e-03,8.860942475256065620e+01,5.222318772125564124e+01,1.000000000000000000e+00
7.242206316332383542e-02,8.839377711164982543e+01,5.219987307917611474e+01,1.000000000000000000e+00
4.163234899211653434e-02,8.853515602231392734e+01,5.193949856809020815e+01,1.000000000000000000e+00
-5.657872130037399500e-02,8.865034513304026120e+01,5.197566780242866002e+01,1.000000000000000000e+00
-1.032421899905835300e-02,8.868045521777308693e+01,5.200625181302545741e+01,1.000000000000000000e+00
5.281574456869029405e-03,8.855727813769772183e+01,5.226452410169411422e+01,1.000000000000000000e+00
-1.243731175494169720e-02,8.858441504070582084e+01,5.220503440696280251e+01,1.000000000000000000e+00
-2.064617373483689303e-02,8.861173789881343055e+01,5.210702860346388832e+01,1.000000000000000000e+00
4.996331053167811509e-02,8.854352220186254385e+01,5.248997747879447218e+01,1.000000000000000000e+00
1.367876256252987567e-02,8.857211164580769491e+01,5.197044672649211350e+01,1.000000000000000000e+00
-1.146478965106788317e-02,8.856836719258760127e+01,5.214704629589771656e+01,1.000000000000000000e+00
1.629985278095655646e-02,8.860103548508094207e+01,5.224882506056961518e+01,1.000000000000000000e+00
4.086154640819622541e-02,8.862206404983896846e+01,5.237546635038226839e+01,1.000000000000000000e+00
4.611739629466913605e-03,8.858266724261930847e+01,5.225865620858945704e+01,1.000000000000000000e+00
2.472254578318242024e-02,8.849750248901160887e+01,5.200974172600691503e+01,1.000000000000000000e+00
2.281986765712508761e-02,8.854257421917459681e+01,5.235821269799391331e+01,1.000000000000000000e+00
-3.423884127713266307e-02,8.859737434176588522e+01,5.198089869105700700e+01,1.000000000000000000e+00
7.449670236559594039e-02,8.834673881001482698e+01,5.246594277433764830e+01,1.000000000000000000e+00
-4.056520958790621207e-04,8.859488056700530478e+01,5.215736477959438133e+01,1.000000000000000000e+00
-3.192465628631051267e-02,8.875314136618725058e+01,5.187861614184809866e+01,1.000000000000000000e+00
4.318460096176608698e-02,8.850090690346769406e+01,5.196931903969777977e+01,1.000000000000000000e+00
-4.454925030893334970e-02,8.866584118124542613e+01,5.198429318340431138e+01,1.000000000000000000e+00
-7.171551694553741918e-02,8.866937277984396815e+01,5.186745336619759428e+01,1.000000000000000000e+00
-3.725141950116175188e-02,8.866674893566784021e+01,5.180847216193490112e+01,1.000000000000000000e+00
-2.350903902127780137e-02,8.854678083952309464e+01,5.180870041665791348e+01,1.000000000000000000e+00
-2.659596895549747042e-02,8.860515617940667710e+01,5.182806548017659765e+01,1.000000000000000000e+00
-2.765167455602618798e-02,8.856058464920380402e+01,5.208432391583830423e+01,1.000000000000000000e+00
1.116488374962246047e-03,8.856932053072236499e+01,5.229063053854110876e+01,1.000000000000000000e+00
2.655470226392452147e-03,8.858891154577413829e+01,5.211451499291706568e+01,1.000000000000000000e+00
2.919885584653983315e-03,8.867787160866690499e+01,5.208236776248055833e+01,1.000000000000000000e+00
5.424038493359078367e-03,8.861751515234152521e+01,5.221911575882966616e+01,1.000000000000000000e+00
1.818470541758169037e-02,8.858152071028028729e+01,5.218835077179703319e+01,1.000000000000000000e+00
-2.171246059019616217e-02,8.863132887821144834e+01,5.204954445353939718e+01,1.000000000000000000e+00
3.456473542984273006e-02,8.848169817178408891e+01,5.246740590600256837e+01,1.000000000000000000e+00
-7.700044563871809127e-03,8.861105521497408688e+01,5.220351135406449572e+01,1.000000000000000000e+00
5.340037266051894660e-02,8.846259205259077874e+01,5.251422255794928873e+01,1.000000000000000000e+00
3.848134613699207701e-02,8.856859241406299077e+01,5.239914052763607799e+01,1.000000000000000000e+00
3.462559756046554998e-02,8.865273125122214992e+01,5.231856332486997729e+01,1.000000000000000000e+00
7.826147555093734831e-02,8.845598628874373048e+01,5.264337285983928894e+01,1.000000000000000000e+00
5.705464526036921336e-02,8.849813243234859783e+01,5.246102172719294288e+01,1.000000000000000000e+00
6.424541252611645770e-02,8.849309521121288924e+01,5.250706473423093001e+01,1.000000000000000000e+00
-4.173023083311857076e-03,8.859059972268472904e+01,5.220248252839658676e+01,1.000000000000000000e+00
-4.902916643656941853e-02,8.872956267098970784e+01,5.192907988612940784e+01,1.000000000000000000e+00
1.190879019577132519e-01,8.852652122302693272e+01,5.250512576125237274e+01,1.000000000000000000e+00
2.969216320008714188e-02,8.854833281135628908e+01,5.231147394065175149e+01,1.000000000000000000e+00
2.471212726972485396e-02,8.855132739360504956e+01,5.232548972680128685e+01,1.000000000000000000e+00
9.117870668071514917e-03,8.856407308165859149e+01,5.229789383600999031e+01,1.000000000000000000e+00
2.183859939157621263e-02,8.857019073278250687e+01,5.238159654642900165e+01,1.000000000000000000e+00
4.229107954745033732e-02,8.842301880403020675e+01,5.223634486726120230e+01,1.000000000000000000e+00
-1.696238444414302146e-02,8.858243880539998827e+01,5.212573063265068640e+01,1.000000000000000000e+00
-2.463899135768105389e-02,8.871778774099021803e+01,5.190736236468048048e+01,1.000000000000000000e+00
2.269340866125062195e-02,8.852073924463887522e+01,5.198087315603135750e+01,1.000000000000000000e+00
2.676947543381863123e-02,8.865355635251906108e+01,5.225903179729998271e+01,1.000000000000000000e+00
-2.513553701396806922e-02,8.861275396814404814e+01,5.213241129587383682e+01,1.000000000000000000e+00
1.692362299971340162e-02,8.858672594832997049e+01,5.226844498996585031e+01,1.000000000000000000e+00
-5.875404782768343936e-03,8.861477961863471364e+01,5.220315596921332713e+01,1.000000000000000000e+00
-2.194597597303899958e-02,8.855951033567966135e+01,5.209372840522947001e+01,1.000000000000000000e+00
1.307271211482273141e-02,8.862343060623581437e+01,5.217242097136433188e+01,1.000000000000000000e+00
1.074493973626001672e-02,8.860668261880041996e+01,5.228497649050295593e+01,1.000000000000000000e+00
6.305150753430206756e-02,8.835193937920814733e+01,5.239689736856254854e+01,1.000000000000000000e+00
-1.227041947680280153e-02,8.862321263028646001e+01,5.216986264245672800e+01,1.000000000000000000e+00
1.915578690579454110e-02,8.856486965351150786e+01,5.230455296570536916e+01,1.000000000000000000e+00
-2.656692850816897225e-02,8.864840844914503748e+01,5.203220074408111628e+01,1.000000000000000000e+00
-4.843917306127642347e-02,8.862208373301238851e+01,5.211085450479905745e+01,1.000000000000000000e+00
1.870808886503828872e-02,8.854810441192024939e+01,5.229697435751803170e+01,1.000000000000000000e+00
2.087343657298957461e-02,8.858084913882605349e+01,5.229870128403249652e+01,1.000000000000000000e+00
-2.055751028869093333e-02,8.857791434839542433e+01,5.211689154901761611e+01,1.000000000000000000e+00
-4.192655819609977103e-02,8.859047829408373786e+01,5.211476506729091085e+01,1.000000000000000000e+00
-3.500941130042164139e-03,8.860540619105738358e+01,5.208885970801426879e+01,1.000000000000000000e+00
-1.015412964130744423e-02,8.861982165063650996e+01,5.219245550637801756e+01,1.000000000000000000e+00
-8.539671323063694917e-04,8.857679600506027384e+01,5.216127935868124155e+01,1.000000000000000000e+00
3.242791518588401811e-02,8.851527132884552884e+01,5.245852273601499860e+01,1.000000000000000000e+00
-2.753044662930822020e-02,8.855748202001383618e+01,5.216348525805527458e+01,1.000000000000000000e+00
-7.137270137390318292e-02,8.867754204466545787e+01,5.183497608445269123e+01,1.000000000000000000e+00
-5.081974773443474064e-02,8.856523726151320375e+01,5.182374523495796126e+01,1.000000000000000000e+00
8.949889841864634363e-03,8.851057536939748616e+01,5.213232527742474076e+01,1.000000000000000000e+00
6.407885570223375779e-03,8.862103029994135284e+01,5.224649418181255101e+01,1.000000000000000000e+00
-2.712119713547041927e-02,8.855464610729335106e+01,5.183606847438771581e+01,1.000000000000000000e+00
1.073699249044418880e-01,8.858223900609236523e+01,5.262100024376098872e+01,1.000000000000000000e+00
1.529320432667389575e-02,8.857730530776218814e+01,5.233139392622690167e+01,1.000000000000000000e+00
-5.716166200560744010e-02,8.863739506453271133e+01,5.202895089052020694e+01,1.000000000000000000e+00
2.758024899084213916e-02,8.864580284320955172e+01,5.235738817133841394e+01,1.000000000000000000e+00
1.487238168287288546e-02,8.852524736724147658e+01,5.234621346201116410e+01,1.000000000000000000e+00
-1.714740567167857138e-03,8.851906211933226132e+01,5.201837786245917528e+01,1.000000000000000000e+00
3.135854528907601468e-02,8.838823146170049938e+01,5.216749717811893561e+01,1.000000000000000000e+00
1.567689136606789657e-02,8.851269136232635049e+01,5.195993635345898554e+01,1.000000000000000000e+00
3.052833078073548603e-02,8.851317664186036893e+01,5.227574681356959019e+01,1.000000000000000000e+00
5.148760347330139098e-02,8.862353925491221673e+01,5.234590810285602913e+01,1.000000000000000000e+00
-3.258638275073703905e-02,8.863906474869574481e+01,5.202803447192854946e+01,1.000000000000000000e+00
-7.009975573928638876e-03,8.853785341808774945e+01,5.180988570462358211e+01,1.000000000000000000e+00
-1.649710618170278920e-02,8.863275855214645560e+01,5.212383318053127823e+01,1.000000000000000000e+00
3.494595360522852884e-02,8.856907922248579723e+01,5.230931142651940036e+01,1.000000000000000000e+00
5.766981533872569954e-02,8.842896713980512402e+01,5.238457530612790691e+01,1.000000000000000000e+00
-2.884521707696592260e-02,8.864953697744137173e+01,5.190252785955991754e+01,1.000000000000000000e+00
1.243744656693640260e-01,8.830257343245523316e+01,5.265402430850781457e+01,1.000000000000000000e+00
-2.256029279800667031e-02,8.851226511505264227e+01,5.200906129170786585e+01,1.000000000000000000e+00
